'대여일자','대여소번호','대여소','대여건수','반납건수'
'201710','112',' 극동방송국 앞',9,12
'201710','344',' 성균관대 E하우스 앞',1,0
'201710','345',' 서울보증보험본사 앞',0,1
'201710','346',' 맥스타일 앞',30,31
'201710','347',' 동대문역사문화공원역 9번출구 앞',20,18
'201710','349',' 사직동주민센터',5,3
'201710','351',' 청운초교 앞 삼거리',11,17
'201710','352',' 중앙고입구 삼거리',4,4
'201710','353',' 재동초교 앞 삼거리',22,16
'201710','117',' 홍은사거리',1,1
'201710','354',' 포르투갈 대사관 앞',21,26
'201710','355',' 서울사대부속초교 앞',2,2
'201710','356',' KT혜화지사 앞',0,1
'201710','358',' 성대입구 사거리',7,5
'201710','359',' 원남동사거리',3,2
'201710','361',' 동묘앞역 1번출구 뒤',12,22
'201710','362',' 청계8가 사거리',5,3
'201710','363',' 신설동역 11번출구 뒤',3,4
'201710','113',' 홍대입구역 2번출구 앞',59,54
'201710','367',' 독립문역 3-1번출구 ',0,1
'201710','368',' SK 서린빌딩 앞',4,8
'201710','369',' 광화문 시민열린마당',30,30
'201710','348',' 독립문역 사거리',2,1
'201710','370',' 시청역(2호선) 9번출구 뒤',1,2
'201710','371',' 동대입구역 6번출구 뒤',3,3
'201710','374',' 청구역 2번출구 앞',0,1
'201710','118',' 광흥창역 2번출구 앞',4,4
'201710','377',' 서울역 4번출구 앞',4,9
'201710','378',' 청계7가 사거리',5,3
'201710','379',' 서울역9번출구',3,6
'201710','380',' CJ제일제당 앞',7,8
'201710','381',' 장충체육관',2,0
'201710','383',' 신당역 12번 출구 뒤',6,3
'201710','384',' 종로학원본원 ',1,0
'201710','114',' 홍대입구역 8번출구 앞',22,24
'201710','142',' 아현역 4번출구 앞',1,3
'201710','143',' 공덕역 2번출구',3,1
'201710','144',' 공덕역 8번출구',2,8
'201710','145',' 공덕역 5번출구',2,2
'201710','146',' 마포역 1번출구 뒤',18,17
'201710','147',' 마포역 4번출구 뒤',2,6
'201710','148',' 용강동 주민센터 앞',0,1
'201710','150',' 서강대역 2번출구 앞',4,8
'201710','151',' 망원1동주민센터',5,5
'201710','152',' 마포구민체육센터 앞',14,12
'201710','119',' 서강나루 공원',2,1
'201710','153',' 성산2교 사거리',3,3
'201710','154',' 마포구청역 ',5,2
'201710','156',' 서울서부지방법원 앞',1,2
'201710','157',' 애오개역 4번출구 앞',2,1
'201710','159',' 이대역 4번 출구',5,15
'201710','161',' 무악재역1번 출구',2,2
'201710','162',' 봉원고가차도 밑',2,0
'201710','120',' 신수동 사거리',1,0
'201710','165',' 중앙근린공원',2,0
'201710','168',' 남가좌동 사거리',1,0
'201710','169',' 북가좌 삼거리',1,1
'201710','170',' 가재울 뉴타운 주유소 옆',1,0
'201710','171',' 임광빌딩 앞',4,5
'201710','173',' 서대문역 8번출구 앞',2,1
'201710','175',' 홍연2교옆',3,5
'201710','180',' 충정로역 7번출구 뒤',3,0
'201710','518',' 청계천 박물관 앞',4,0
'201710','521',' 왕십리역 11번 출구 앞',1,0
'201710','523',' 옥수동성당 옆',1,0
'201710','122',' 신성기사식당 앞',0,1
'201710','525',' 한양대병원사거리',17,18
'201710','530',' 청계벽산아파트 앞',0,1
'201710','535',' 응봉삼거리',0,2
'201710','537',' 한양대후문역 부근',10,10
'201710','550',' 서울시설공단 앞',1,0
'201710','540',' 군자역 7번출구 베스트샵 앞',0,2
'201710','542',' 강변역 4번출구 뒤',2,2
'201710','543',' 구의공원(테크노마트 앞)',5,2
'201710','546',' 잠실대교북단 교차로',3,1
'201710','548',' 자양나들목',4,6
'201710','124',' 서강대 정문 건너편',8,7
'201710','602',' 장안동 사거리',4,5
'201710','605',' 신설동역8번출구',0,2
'201710','609',' 제기2교',2,2
'201710','612',' 시립동부병원 앞 사거리',1,1
'201710','613',' 신설동역 10번출구 앞',3,1
'201710','614',' 용두동 사거리',1,1
'201710','615',' 용두동 레미안허브리츠아파트 앞',5,2
'201710','616',' 서울시립대 앞',1,0
'201710','227',' 양평2나들목 보행통로 입구',4,5
'201710','228',' 선유도역 3번출구 앞',1,0
'201710','229',' 양평1 보행육교 앞',2,2
'201710','126',' 서강대 후문 옆',1,4
'201710','231',' 남부고용노동지청 남측',1,1
'201710','232',' 양평우림 이비즈센타 앞',2,3
'201710','236',' 문래동자이아파트 앞',1,0
'201710','239',' 유스호스텔 앞',4,3
'201710','240',' 문래역 4번출구 앞',1,0
'201710','127',' 현대벤처빌 앞',4,3
'201710','243',' 이앤씨드림타워 앞',1,4
'201710','245',' 삼성생명 당산사옥 앞',1,1
'201710','247',' 당산역 10번출구 앞',4,7
'201710','248',' 초원아파트 앞',8,4
'201710','249',' 여의도중학교 옆',21,29
'201710','101',' (구)합정동 주민센터',1,0
'201710','128',' 신촌역(2호선) 1번출구 옆',14,17
'201710','258',' 신길역3번출구',0,1
'201710','259',' 대방역6번출구',1,2
'201710','700',' KB국민은행 염창역 지점 앞',17,8
'201710','129',' 신촌역(2호선) 6번출구 옆',6,8
'201710','703',' 오목교역 7번출구 앞',0,1
'201710','707',' 신정3동주민센터',0,3
'201710','708',' 서울출입국관리사무소 앞',0,3
'201710','130',' 신촌역(2호선) 7번출구 앞',20,13
'201710','800',' 목월공원 앞',2,4
'201710','802',' 한강진역 2번 출구 앞',15,13
'201710','805',' 문배어린이공원 앞',1,1
'201710','806',' 전자랜드 본관 앞',1,5
'201710','807',' 서울역 12번 출구 앞',2,1
'201710','808',' 서빙고동 금호맨션 앞',6,5
'201710','131',' 증산2교',0,1
'201710','809',' 한남 유수지 복개주차장',4,8
'201710','810',' 이태원지하보도',7,2
'201710','811',' 녹사평역1번출구',15,26
'201710','812',' 용산전쟁기념관',19,15
'201710','813',' 삼각지역 3번출구',7,4
'201710','815',' LIG강촌아파트 103동앞',13,16
'201710','385',' 종각역 5번출구',11,10
'201710','387',' 훈련원공원주차장 앞',17,9
'201710','181',' 망원초록길 입구',5,6
'201710','132',' 창천문화공원',5,4
'201710','182',' 망원2빗물펌프장 앞',19,16
'201710','183',' 하늘채코오롱아파트 건너편',5,3
'201710','184',' SK망원동주유소 건너편',2,0
'201710','185',' 마포 신수공원 앞',2,2
'201710','186',' 월드컵공원',8,6
'201710','133',' 해담는다리',1,2
'201710','194',' 증산교 앞',5,4
'201710','195',' 모래내고가차도 ',3,6
'201710','196',' 연희교차로 인근',1,0
'201710','198',' 충정2교',4,4
'201710','556',' 달맞이공원',0,8
'201710','558',' 성동광진 교육지원청 앞',2,0
'201710','134',' 연세로 명물길',8,3
'201710','559',' 왕십리역 4번 출구 건너편',11,7
'201710','561',' 서울숲역 2번출구 앞',8,6
'201710','562',' 군자지하보도 앞',1,0
'201710','563',' 성동세무서 건너편',1,1
'201710','565',' 옥수역 3번출구',26,24
'201710','567',' 성수역 2번출구 앞',7,13
'201710','568',' 청계8가사거리 부근',3,2
'201710','135',' 명물길 원형무대 앞',6,1
'201710','579',' 마장역 4번출구',1,1
'201710','583',' 청계천 생태교실 앞',11,13
'201710','136',' 대흥동 주민센터',1,0
'201710','574',' 아차산역4번출구',0,2
'201710','576',' 광나루역 3번 출구',1,2
'201710','577',' 광진청소년수련관',4,2
'201710','137',' NH농협 신촌지점 앞',11,2
'201710','623',' 서울시립대 정문 앞',0,1
'201710','624',' 전농동 동아아파트 앞',1,0
'201710','102',' 망원역 1번출구 앞',19,16
'201710','138',' 신촌동 제1공영주차장 앞',7,4
'201710','633',' 청량리 기업은행 앞',7,14
'201710','634',' 외국어대 정문 앞',18,5
'201710','635',' 시조사 앞 (청량고정문 옆)',4,4
'201710','637',' KAIST 경영대학 앞',1,0
'201710','638',' 서울시립대 정보기술관',1,0
'201710','640',' KEB하나은행 청량리역지점',0,1
'201710','641',' 용두역 4번출구',1,0
'201710','140',' 이화여대 후문',17,13
'201710','230',' 영등포구청역 1번출구',4,5
'201710','262',' 영문초등학교 사거리',1,0
'201710','266',' 영등포청과시장 사거리',3,5
'201710','267',' 삼성화재 사옥 옆',0,5
'201710','268',' 그랜드컨벤션센터 앞',5,1
'201710','270',' 증권거래소후문교차로',2,0
'201710','271',' 샛강생태공원방문자센터 앞',0,2
'201710','272',' 당산육갑문',4,7
'201710','139',' 연세대 정문 건너편',4,3
'201710','719',' 홍익병원앞 교차로',0,1
'201710','816',' 신용산역 6번출구 앞',12,18
'201710','817',' 삼각지역 4번출구 앞',4,0
'201710','818',' 숙명여대 입구 교차로',8,4
'201710','819',' 선린인터넷 고등학교',2,2
'201710','820',' 청파동입구 교차로',5,1
'201710','822',' 이촌1동 마을공원',4,12
'201710','823',' 효창동주민센터 앞',1,4
'201710','825',' 서빙고동 주민센터 앞',9,18
'201710','199',' 서울 월드컵 경기장',12,8
'201710','388',' 동성중학교 앞',0,2
'201710','586',' 마장동 주민센터',10,8
'201710','906',' 연신내역 5번출구150M 아래',1,1
'201710','907',' CJ 드림시티',4,2
'201710','201',' 진미파라곤 앞',4,4
'201710','914',' 새절역 2번출구',4,3
'201710','202',' 국민일보 앞',8,16
'201710','925',' 불광역 2번출구',1,1
'201710','926',' 불광역 8번출구',1,0
'201710','927',' 연신내역 3번출구 인근',0,1
'201710','928',' 은평역사한옥박물관',1,1
'201710','588',' 뚝섬 유원지역',2,0
'201710','위트콤','위트콤',1,1
'201710','1007','암사동 선사유적지',1,1
'201710','1008',' 암사역 3번출구(국민은행앞)',1,0
'201710','1013',' 강동구청역 1번 출입구',0,1
'201710','103',' 망원역 2번출구 앞',9,8
'201710','204',' 국회의사당역 5번출구 옆',4,3
'201710','1016',' 해뜨는 주유소옆 리엔파크 109동앞',2,3
'201710','1020',' 강동경찰서',0,3
'201710','1021',' 강일동 리슈빌 빌딩앞',1,1
'201710','589',' 성수역3번출구',1,2
'201710','203',' 국회의사당역 3번출구 옆',3,0
'201710','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)',13,21
'201710','1119',' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)',1,0
'201710','1120',' 대림경동아파트앞',6,1
'201710','205',' 산업은행 앞',9,3
'201710','1122',' 황금내근린공원',3,2
'201710','1123',' 공암나루근린공원 관리사무소옆',1,1
'201710','1124',' 발산역 6번출구옆(다이소앞)',10,8
'201710','206',' KBS 앞',11,4
'201710','1141',' 곰달래 문화복지센터 1-1',2,2
'201710','1205',' 종합운동장역 4번출구',1,1
'201710','1206',' 9호선종합운동장역 9번출구',6,4
'201710','1209',' 잠실나루역 (2번 출구 쪽)',1,1
'201710','1215',' 올림픽공원역 1번출구 앞',6,7
'201710','1220',' 잠실본동주민센터뒤 잠실근린공원',1,0
'201710','1222',' 잠실새내역 5번 출구 뒤',2,3
'201710','1224',' 아시아지하보도 2번 출구',3,5
'201710','209',' 유진투자증권빌딩 앞',8,9
'201710','1232',' 롯데마트 주차장 옆',2,4
'201710','1235',' 잠실트리지움310동 옆',1,1
'201710','174',' 명지대학교 학생회관',0,1
'201710','210',' IFC몰',11,14
'201710','1403',' 중화빌딩 앞 (동부시장)',1,0
'201710','211',' 여의도역 4번출구 옆',14,17
'201710','1408',' 먹골역 6번출구 앞',0,2
'201710','1332',' 석계역 5번출구 건너편',1,1
'201710','212',' 여의도역 1번출구 옆',26,9
'201710','1424',' 양원역 2번출구',0,1
'201710','213',' KT앞',3,7
'201710','1434',' 홈플러스 면목동점',1,0
'201710','1437',' 늘푸른공원 앞',1,1
'201710','1438',' 홈플러스 신내점 앞',1,1
'201710','104',' 합정역 1번출구 앞',22,19
'201710','214',' 금융감독원 앞',2,0
'201710','1606',' 태릉입구역 3번출구 ',0,1
'201710','1610',' 화랑대역 2번출구 앞',2,4
'201710','1611',' 과기대 입구(우)',1,1
'201710','1712',' 창동역공영주차장앞',0,1
'201710','219',' 롯데캐슬엠파이어 옆',3,0
'201710','1821',' 홈플러스 시흥점 맞은편 다비치안경 앞',0,1
'201710','1822',' 서울 시흥동우체국 앞',1,0
'201710','215',' 여의도고교 앞',8,5
'201710','1506',' 강북문화예술회관',1,0
'201710','216',' 삼부아파트1동 앞',0,3
'201710','1321',' 국민은행 종암동지점 앞',15,5
'201710','1827',' 독산보도육교 앞 자전거 보관소',0,1
'201710','1906',' 신도림역 1번 출구 앞',8,8
'201710','1911',' 구로디지털단지역 앞',6,5
'201710','221',' 여의도초교 앞',8,2
'201710','1920',' 서울미래초등학교 사거리',1,0
'201710','222',' 시범아파트버스정류장 옆',3,6
'201710','1940',' 예성 라온팰리스 앞',1,0
'201710','2002',' 노들역 1번출구',3,6
'201710','2013',' 장승배기역 5번출구',1,0
'201710','2016',' 신대방삼거리역 3번출구쪽',2,4
'201710','2024',' 상도역 1번출구',0,2
'201710','2025',' 흑석역 1번출구',19,15
'201710','2027',' 중앙대학교 정문',8,1
'201710','2036',' 정금마을 마을버스정류장',1,1
'201710','2037',' 동작역 5번출구 동작주차공원',7,5
'201710','2038',' 동작역 7번출구',4,0
'201710','2050',' 노량진역 5번출구',10,6
'201710','105',' 합정역 5번출구 앞',2,3
'201710','224',' 롯데캐슬 앞',2,1
'201710','2102',' 봉림교 교통섬',2,4
'201710','2103',' 신림동 우방아파트',0,1
'201710','2105',' 미성동 신림체육센터',3,1
'201710','2135',' 신림역 5번출구',1,0
'201710','225',' 앙카라공원 앞',3,3
'201710','2104',' 사당역 5번출구',1,2
'201710','2112',' 서울대입구역 마에스트로',1,0
'201710','2116',' 에이스에이존빌딩',0,1
'201710','226',' 샛강역 1번출구 앞',6,2
'201710','2129',' 낙성대 과학전시관',1,0
'201710','2130',' 영어마을 관악캠프',1,1
'201710','2140',' 신림1교 교차로',2,2
'201710','2009',' 보라매역 8번출구',1,0
'201710','207',' 여의나루역 1번출구 앞',110,119
'201710','2041',' 사당중학교 버스정류소',1,1
'201710','1619',' 중계동 하나프라자빌딩 앞(중1-1)',2,0
'201710','1203',' 밀리아나2빌딩 앞',1,1
'201710','1214',' 오금역 7번 출구 인근',2,1
'201710','2210',' 반포1동 주민센터 앞',2,3
'201710','2212','서초현대4차아파트 201동 맞은편',2,0
'201710','2213',' 고속터미널역 5번출구 앞',4,2
'201710','2214',' 신반포역 2번출구 앞',2,2
'201710','2217','아크로리버뷰 부지 앞',5,6
'201710','2219',"' 고속터미널역 8-1번, 8-2번 출구 사이'",30,28
'201710','2220',' 반포본동 주민센터 앞',3,12
'201710','2221','하나은행 방배동지점 앞',1,1
'201710','2227','방배열린문화센터 앞',1,1
'201710','2230','이수역 4번 출구',1,1
'201710','2231',' 삼성타운(삼성생명) A동 맞은편',3,8
'201710','2233',' 서초신동아1차아파트 옆',1,0
'201710','2237','서울남부터미널 대합실 입구',1,3
'201710','2239','교대역 6번출구',2,0
'201710','2241','양재전화국 사거리',1,0
'201710','2242','양재역 11번 출구 앞',2,2
'201710','2244','교육개발원입구 교차로',2,5
'201710','2255','시민의숲역 1번출구 옆',2,4
'201710','2262',' 한신16차아파트 119동 앞',12,26
'201710','2301',' 현대고등학교 건너편',12,22
'201710','2259',' 잠원역 3번-4번 출구사이 ',8,1
'201710','2251',' 더케이호텔 입구(양재2) ',3,0
'201710','2309',' 청담역(우리들병원 앞)',1,1
'201710','2317',' 삼성도로공원',2,2
'201710','2311',' 학동로 래미안 아파트 앞',1,1
'201710','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)',11,10
'201710','2303',' 논현역 7번출구',2,0
'201710','2305',' MCM 본사 직영점 앞',0,1
'201710','2306',' 압구정역 2번 출구 옆',16,12
'201710','2307',' 압구정 한양 3차 아파트',7,10
'201710','2308',' 압구정파출소 앞',6,3
'201710','2310',' 청담동 맥도날드 옆(위치)',6,3
'201710','2312',' 청담역 13번 출구 앞',1,2
'201710','2313',' 금원빌딩 앞',2,7
'201710','2348',' 포스코사거리(기업은행)',1,1
'201710','2314',' 청담나들목입구',0,2
'201710','2315',' 봉은사역 5번출구 옆',5,6
'201710','106',' 합정역 7번출구 앞',13,24
'201710','405',' DMC빌 앞',17,8
'201710','2316',' 삼성역 8번출구',3,0
'201710','2318',' 삼성중앙역4번출구(문화센터더 리빌)',3,5
'201710','2319',' 포스코4거리 서측(수협 삼성동 지점)',2,2
'201710','2320',' 도곡역 대치지구대 방향',0,1
'201710','2321',' 학여울역 사거리',2,0
'201710','2322',' 삼성역 3번 출구',4,2
'201710','2327',' 뱅뱅사거리 랜드마크타워 앞',4,9
'201710','2328',' 르네상스 호텔 사거리 역삼지하보도 7번출구 앞',2,0
'201710','2329',' 르네상스호텔사거리 역삼지하보도 2번출구',0,4
'201710','2330',' 스타벅스 앞',3,0
'201710','2332',' 선릉역3번출구',2,1
'201710','2333',' 양재역 3번출구 주변',0,1
'201710','2335',' 3호선 매봉역 3번출구앞',1,0
'201710','2336',' 강남세브란스교차로  래미안그레이튼 104동 앞',4,2
'201710','421',' 마포구청 앞',7,11
'201710','2341',' 일원역 4~5번 출구 사이',1,1
'201710','2342',' 대청역 1번출구  뒤',2,2
'201710','1304',' 만해공원',2,0
'201710','1308',' 안암로터리 버스정류장 앞',3,3
'201710','408',' LG CNS앞',0,2
'201710','1231',' 잠실역 6번출구',0,5
'201710','1306',' 한성대입구역2번출구',0,1
'201710','1407',' 먹골역 1번출구 뒤',2,0
'201710','420',' 서울시 공공자전거 상암센터',10,10
'201710','409',' 누리꿈스퀘어 옆',11,7
'201710','1620',' 중계동 노원구민체육센터 옆(중1-2)',2,0
'201710','419',' 홈플러스 앞',12,13
'201710','1946',' 구로역 광장',1,2
'201710','1953',' 천왕역 4번출구 뒤',0,2
'201710','2143',' 서울산업정보학교',6,0
'201710','418',' 월드컵경기장역 3번출구 옆',7,5
'201710','1210',' 롯데월드타워(잠실역2번출구 쪽)',23,24
'201710','1226',' 잠실4동 주민센터 옆',2,5
'201710','107',' 신한은행 서교동금융센터점 앞',2,0
'201710','411',' DMC홍보관',2,2
'201710','1240',' 문정 법조단지4',1,1
'201710','1244',' 문정 법조단지8',1,0
'201710','1245',' 문정 법조단지9',1,2
'201710','1246',' 문정 법조단지10',1,0
'201710','1247',' 문정 법조단지11',3,1
'201710','1248',' 방이초등학교',4,2
'201710','1249',' 아주중학교건너편',2,0
'201710','1706',' 기업은행 앞',1,1
'201710','1914',' 대림역4번출구',1,3
'201710','1925',' 동양미래대학교 정문 옆',1,1
'201710','413',' 상암월드컵파크 3단지 후문',0,3
'201710','2032',' 이수역 11번출구쪽',1,0
'201710','2034',' 사당역 7번출구쪽',3,2
'201710','2203',' 청계산입구역 2번출구',0,2
'201710','2215',' 반포종합운동장 입구',1,4
'201710','417',' DMC역 2번출구 옆',2,2
'201710','1303',' 돈암초교 입구',1,0
'201710','2026',' 흑석역 4번출구',10,0
'201710','2113',' 관악동작견인차량보관소',0,1
'201710','446',' 상명대입구',4,1
'201710','389',' 을지로4가역 1번출구',5,4
'201710','390',' 충무로역 1번출구',12,18
'201710','826',' 서울역 서부교차로2',1,9
'201710','1305',' 성북구청',2,1
'201710','2265',' 이수고가차도 남단',0,2
'201710','415',' DMC역 9번출구 앞',3,5
'201710','2139',' 서울신성초등학교',5,13
'201710','2356',' 강남구청',1,0
'201710','2355',' 삼성역 5~6번 출구 사이',5,9
'201710','2360',' 도곡1동 주민센터 교차로',0,1
'201710','2349',' 역삼빌딩 앞(하나은행 옆)',1,3
'201710','2347',' 두산건설 본사',5,2
'201710','2352',' 서울본부세관(건설회관 앞)',3,0
'201710','1642',' 서울여대 남문',4,2
'201710','2357',' 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)',3,2
'201710','422',' 문화비축기지',5,12
'201710','500',' 어린이대공원역 3번출구 앞',1,1
'201710','592',' 건국대학교 학생회관',5,1
'201710','2136',' 신림역 8번출구',5,6
'201710','391',' 정동길입구',6,7
'201710','450',' 효자동 삼거리',7,2
'201710','451',' 청와대앞길',7,4
'201710','501',' 광진구의회 앞',2,3
'201710','593','자양중앙나들목',2,0
'201710','502',' 뚝섬유원지역 1번출구 앞',3,18
'201711',,,0,1
'201711','108',' 서교동 사거리',1,0
'201711','1030',' 미호 플랜트 앞',1,1
'201711','1035',' 고덕역 4번출구',0,1
'201711','510',' 서울숲 남문 버스정류소 옆',2,3
'201711','511',' 서울숲역 4번 출구 옆',8,9
'201711','512',' 뚝섬역 1번 출구 옆',4,2
'201711','109',' 제일빌딩 앞',6,3
'201711','513',' 뚝섬역 5번 출구 정류소 옆',1,0
'201711','300',' 정동사거리',1,2
'201711','301',' 경복궁역 7번출구 앞',0,3
'201711','302',' 경복궁역 4번출구 뒤',24,10
'201711','303',' 광화문역 1번출구 앞',2,2
'201711','304',' 광화문역 2번출구 앞',2,2
'201711','306',' 광화문역 7번출구 앞',3,2
'201711','307',' 서울역사박물관 앞',0,1
'201711','308',' 광화문 S타워 앞',3,0
'201711','309',' 광화문역 6번출구 옆',7,0
'201711','310',' 청계광장 옆',1,2
'201711','311',' 서울광장 옆',12,9
'201711','312',' 시청역 1번출구 뒤',11,12
'201711','110',' 사천교',1,1
'201711','314',' 국립현대미술관',5,5
'201711','315',' 신한은행 안국역지점 옆',11,13
'201711','316',' 종각역 1번출구 앞',3,4
'201711','318',' 광교사거리 남측',2,4
'201711','320',' 을지로입구역 4번출구 앞',8,14
'201711','321',' KEB 하나은행 본점 앞',19,14
'201711','322',' 명동성당 앞',20,23
'201711','116',' 일진아이윌아파트 옆',0,1
'201711','324',' 신세계백화점 본점 앞',27,20
'201711','326',' 안국역 5번출구 앞',18,18
'201711','327',' 낙원상가 옆',24,28
'201711','328',' 탑골공원 앞',6,7
'201711','329',' 청계2가 사거리 옆',3,0
'201711','330',' 청계천 한빛광장',2,1
'201711','331',' 을지로2가 사거리 북측',8,7
'201711','332',' 을지로2가 사거리 남측',5,8
'201711','334',' 종로3가역 2번출구 뒤',2,6
'201711','335',' 종로3가역 15번출구 앞',23,12
'201711','336',' 티마크 호텔 앞',8,9
'201711','337',' 창경궁 입구',0,1
'201711','338',' 세운스퀘어 앞',8,8
'201711','339',' 종로4가 사거리',10,12
'201711','340',' 혜화동 로터리',1,1
'201711','341',' 혜화역 3번출구 뒤',6,1
'201711','342',' 대학로 마로니에공원',6,11
'201711','343',' 예일빌딩(율곡로) 앞',2,0
'201711','112',' 극동방송국 앞',1,1
'201711','345',' 서울보증보험본사 앞',1,0
'201711','346',' 맥스타일 앞',20,10
'201711','347',' 동대문역사문화공원역 9번출구 앞',4,2
'201711','349',' 사직동주민센터',1,2
'201711','352',' 중앙고입구 삼거리',0,1
'201711','353',' 재동초교 앞 삼거리',5,3
'201711','354',' 포르투갈 대사관 앞',12,4
'201711','355',' 서울사대부속초교 앞',4,0
'201711','356',' KT혜화지사 앞',2,2
'201711','358',' 성대입구 사거리',7,4
'201711','359',' 원남동사거리',8,8
'201711','361',' 동묘앞역 1번출구 뒤',6,6
'201711','362',' 청계8가 사거리',0,1
'201711','363',' 신설동역 11번출구 뒤',6,4
'201711','113',' 홍대입구역 2번출구 앞',15,22
'201711','368',' SK 서린빌딩 앞',9,5
'201711','369',' 광화문 시민열린마당',3,19
'201711','371',' 동대입구역 6번출구 뒤',4,6
'201711','374',' 청구역 2번출구 앞',1,1
'201711','118',' 광흥창역 2번출구 앞',1,1
'201711','377',' 서울역 4번출구 앞',0,5
'201711','378',' 청계7가 사거리',7,5
'201711','379',' 서울역9번출구',5,7
'201711','380',' CJ제일제당 앞',9,8
'201711','381',' 장충체육관',2,2
'201711','383',' 신당역 12번 출구 뒤',2,0
'201711','114',' 홍대입구역 8번출구 앞',19,12
'201711','142',' 아현역 4번출구 앞',0,1
'201711','146',' 마포역 1번출구 뒤',5,4
'201711','147',' 마포역 4번출구 뒤',1,4
'201711','150',' 서강대역 2번출구 앞',1,0
'201711','151',' 망원1동주민센터',2,2
'201711','152',' 마포구민체육센터 앞',0,1
'201711','153',' 성산2교 사거리',0,2
'201711','158',' 독립문 어린이 공원',1,0
'201711','159',' 이대역 4번 출구',1,3
'201711','171',' 임광빌딩 앞',1,1
'201711','180',' 충정로역 7번출구 뒤',0,3
'201711','521',' 왕십리역 11번 출구 앞',1,1
'201711','525',' 한양대병원사거리',9,9
'201711','529',' 장한평역 8번 출구 앞',0,1
'201711','537',' 한양대후문역 부근',2,3
'201711','550',' 서울시설공단 앞',1,1
'201711','548',' 자양나들목',1,2
'201711','549',' 아차산역 3번출구',4,4
'201711','602',' 장안동 사거리',0,2
'201711','609',' 제기2교',0,1
'201711','125',' 서강대 남문 옆',1,1
'201711','613',' 신설동역 10번출구 앞',0,9
'201711','126',' 서강대 후문 옆',5,6
'201711','232',' 양평우림 이비즈센타 앞',0,1
'201711','239',' 유스호스텔 앞',2,1
'201711','127',' 현대벤처빌 앞',1,0
'201711','245',' 삼성생명 당산사옥 앞',2,0
'201711','248',' 초원아파트 앞',1,2
'201711','249',' 여의도중학교 옆',3,3
'201711','101',' (구)합정동 주민센터',2,0
'201711','128',' 신촌역(2호선) 1번출구 옆',10,9
'201711','252',' 보라매역4번출구',1,0
'201711','258',' 신길역3번출구',0,2
'201711','700',' KB국민은행 염창역 지점 앞',16,0
'201711','129',' 신촌역(2호선) 6번출구 옆',2,3
'201711','130',' 신촌역(2호선) 7번출구 앞',8,8
'201711','800',' 목월공원 앞',0,1
'201711','802',' 한강진역 2번 출구 앞',1,5
'201711','803',' 한남초교 앞 보도육교',2,0
'201711','805',' 문배어린이공원 앞',2,5
'201711','806',' 전자랜드 본관 앞',2,5
'201711','807',' 서울역 12번 출구 앞',2,5
'201711','808',' 서빙고동 금호맨션 앞',3,0
'201711','809',' 한남 유수지 복개주차장',0,3
'201711','810',' 이태원지하보도',8,5
'201711','811',' 녹사평역1번출구',34,16
'201711','812',' 용산전쟁기념관',8,1
'201711','813',' 삼각지역 3번출구',2,4
'201711','815',' LIG강촌아파트 103동앞',0,3
'201711','385',' 종각역 5번출구',4,7
'201711','387',' 훈련원공원주차장 앞',2,1
'201711','181',' 망원초록길 입구',2,2
'201711','132',' 창천문화공원',6,5
'201711','182',' 망원2빗물펌프장 앞',2,0
'201711','183',' 하늘채코오롱아파트 건너편',10,4
'201711','184',' SK망원동주유소 건너편',2,2
'201711','185',' 마포 신수공원 앞',0,2
'201711','186',' 월드컵공원',5,5
'201711','194',' 증산교 앞',4,0
'201711','556',' 달맞이공원',1,1
'201711','134',' 연세로 명물길',4,0
'201711','559',' 왕십리역 4번 출구 건너편',2,1
'201711','561',' 서울숲역 2번출구 앞',16,17
'201711','565',' 옥수역 3번출구',3,3
'201711','568',' 청계8가사거리 부근',12,15
'201711','135',' 명물길 원형무대 앞',7,4
'201711','579',' 마장역 4번출구',3,2
'201711','582',' 경일중학교 앞',2,2
'201711','583',' 청계천 생태교실 앞',1,2
'201711','571',' 어린이대공원역6번출구',3,1
'201711','577',' 광진청소년수련관',2,2
'201711','137',' NH농협 신촌지점 앞',3,0
'201711','622',' 전농사거리 교통섬',1,0
'201711','102',' 망원역 1번출구 앞',2,5
'201711','138',' 신촌동 제1공영주차장 앞',2,0
'201711','633',' 청량리 기업은행 앞',3,1
'201711','635',' 시조사 앞 (청량고정문 옆)',1,0
'201711','637',' KAIST 경영대학 앞',1,0
'201711','140',' 이화여대 후문',10,21
'201711','260',' 여의도 마리나선착장 앞',0,1
'201711','266',' 영등포청과시장 사거리',7,0
'201711','267',' 삼성화재 사옥 옆',0,1
'201711','268',' 그랜드컨벤션센터 앞',1,1
'201711','271',' 샛강생태공원방문자센터 앞',3,0
'201711','272',' 당산육갑문',11,5
'201711','139',' 연세대 정문 건너편',1,3
'201711','816',' 신용산역 6번출구 앞',10,21
'201711','817',' 삼각지역 4번출구 앞',1,0
'201711','819',' 선린인터넷 고등학교',0,2
'201711','820',' 청파동입구 교차로',0,2
'201711','825',' 서빙고동 주민센터 앞',1,2
'201711','199',' 서울 월드컵 경기장',23,21
