일시,대여소,대여건수,반납건수
202104,127. 현대벤처빌 앞,0,1
202104,1278. 송파구청 교차로,5,1
202104,128. 신촌역(2호선) 1번출구 옆,6,6
202104,1291. 서울체육고등학교 앞,0,1
202104,1293. 석촌호교차로 (스타벅스 앞),2,4
202104,1295. 잠실역 8번출구,1,3
202104,1296. 석촌호수교차로 (송파나루근린공원 앞),3,0
202104,1297. 석촌호수교차로(동호 팔각정 앞),2,1
202104,130. 신촌역(2호선) 7번출구 앞,11,5
202104,1306. 한성대입구역2번출구,1,0
202104,1308. 안암로터리 버스정류장 앞,16,6
202104,131. 증산2교,2,0
202104,1318. 길음역 3번출구 뒤,0,1
202104,1319. 종암사거리 분수대,1,1
202104,1320. LG베스트샵 종암점,0,2
202104,1323. 월곡역 입구 육교 밑,1,0
202104,1325. 상월곡역 4번출구,1,1
202104,1326. 상월곡역 1번출구,0,1
202104,1327. 상월곡역 3번출구,1,0
202104,133. 해담는다리,0,1
202104,1332. 석계역 5번출구 건너편,4,1
202104,1333. 석관초등학교 앞,1,1
202104,1336. 성북3교 위,2,2
202104,1337. 돈암성당 옆,1,5
202104,134. 연세로 명물길,3,2
202104,135. 명물길 원형무대 앞,3,2
202104,1351. 안암2교 옆,2,2
202104,1354. 고려대학교 2번출구,2,1
202104,1355. 보문2교,1,4
202104,1365. 선잠단지 앞,0,1
202104,137. NH농협 신촌지점 앞,0,3
202104,1372. KEB은행 고대점,6,0
202104,1377. 한국과학기술연구원 북문,0,1
202104,1380.월곡역 5번출구 앞,3,0
202104,1384.성신여대입구역 5번출구,1,0
202104,1385.성신여대입구역 3번출구 앞,1,1
202104,1386.동선고가차도 초입,0,1
202104,139. 연세대 정문 건너편,2,3
202104,1390.석관래미안아트리치,1,0
202104,140. 이화여대 후문,0,1
202104,143. 공덕역 2번출구,0,1
202104,1433. 중화역 2번출구,1,1
202104,144. 공덕역 8번출구,3,11
202104,1444. 면목4치안센터,1,1
202104,1447. 면목역 3번출구,0,1
202104,145. 공덕역 5번출구,1,1
202104,1451. 중랑세무서,1,1
202104,146. 마포역 2번출구 뒤,3,3
202104,147. 마포역 4번출구 뒤,2,2
202104,150. 서강대역 2번출구 앞,3,0
202104,1503. 이디야 커피 수유역점 앞,1,0
202104,152. 마포구민체육센터 앞,13,8
202104,153. 성산2교 사거리,0,1
202104,1531. 미아사거리 1번 출구,1,1
202104,1535. 효성인텔리안 앞,1,0
202104,1537. 북한산 우이역,0,1
202104,154. 마포구청역 ,2,5
202104,1543. 수유1동 주민센터,1,0
202104,155. 가좌역1 번출구 뒤,1,0
202104,156. 서울서부지방법원 앞,2,0
202104,157. 애오개역 4번출구 앞,4,2
202104,158. 독립문 어린이 공원,0,3
202104,1608. 공릉역 1번 출구 앞,1,1
202104,1610. 화랑대역 2번출구 앞,0,2
202104,1611. 과기대 입구(우),1,1
202104,162. 봉원고가차도 밑,1,3
202104,1637. KT 노원점 건물 앞,1,1
202104,1643. 태릉입구역 8번출구,3,1
202104,1650. 중계근린공원내,1,1
202104,1661. 당현천근린공원,0,1
202104,1663. 동해문화예술관앞,0,1
202104,1686. 온수골사거리(스타벅스앞),1,1
202104,1688. 마들역 7번출구,1,1
202104,1689. 마들역 3번출구,1,0
202104,1737. 하나은행 (창동점),0,1
202104,175. 홍연2교옆,0,4
202104,1750. 창포원 남쪽 입구,0,1
202104,1754. 창동시장입구 사거리,1,0
202104,179. 가좌역 4번출구 앞,4,1
202104,180. 충정로역 7번출구 아래,3,2
202104,1804. 독산역 2번출구 자전거주차장,0,1
202104,181. 망원초록길 입구,7,5
202104,182. 망원2빗물펌프장 앞,23,16
202104,1827. 독산보도육교 앞 자전거 보관소,1,1
202104,183. 하늘채코오롱아파트 건너편,2,3
202104,1830. 빅마켓 금천점 앞,1,0
202104,185. 마포 신수공원 앞,2,1
202104,1859. 대륭테크노타운 18차,0,1
202104,186. 월드컵공원,3,0
202104,188. 홍은동 정원여중 입구,1,0
202104,1904. 도림천역 1번 출구 앞,0,1
202104,1906. 신도림역 1번 출구 앞,3,2
202104,1943. 온수역 북측,0,2
202104,195. 모래내고가차도 ,9,14
202104,1955. 디지털입구 교차로,1,0
202104,1959. 구로구의회 앞,0,1
202104,196. 연희교차로 인근,1,0
202104,1961. 신도림테크노근린공원,1,0
202104,1968. 동인오피스텔 건너편 소공원,1,1
202104,1973. 오리로와 서해안도로 교차로 앞,2,0
202104,199. 서울 월드컵 경기장,1,0
202104,1996. 구일역 1번 출입구 앞,2,1
202104,2002. 노들역 1번출구,1,1
202104,2013. 장승배기역 5번출구,1,0
202104,202. 국민일보 앞,0,2
202104,2024. 상도역 1번출구,0,2
202104,2025. 흑석역 1번출구,15,3
202104,2027. 중앙대학교 정문 1,3,0
202104,203. 국회의사당역 3번출구 옆,2,0
202104,2032. 이수역 11번출구쪽,1,1
202104,2037. 동작역 5번출구 동작주차공원,3,3
202104,204. 국회의사당역 5번출구 옆,1,0
202104,205. 산업은행 앞,2,5
202104,2050. 노량진역 5번출구,3,1
202104,2058. 노량진동 맥도널드앞,2,0
202104,206. KBS 앞,4,1
202104,2060. 남성역3번출구 뒤,1,0
202104,2065. 서울시여성가족재단,1,0
202104,2066. 양문교회 앞,0,1
202104,207. 여의나루역 1번출구 앞,39,38
202104,2070. 노량진역 2번 출구 앞,4,1
202104,2076.노들나루공원 입구,3,4
202104,2081.대방1차 e편한세상 앞,1,1
202104,2085.강남중학교 앞,0,2
202104,2088.상도중앙하이츠빌 입구,1,0
202104,209. 유진투자증권빌딩 앞,5,2
202104,2094.숭실대학교(중문) ,0,3
202104,210. IFC몰,10,6
202104,2102. 봉림교 교통섬,5,3
202104,2103. 신림동 우방아파트,1,1
202104,211. 여의도역 4번출구 옆,3,0
202104,2111. 서울대입구역 1번출구,0,1
202104,2112. 서울대입구역 마에스트로,0,1
202104,2116. 에이스에이존빌딩,0,1
202104,2122. 낙성대로 입구,2,0
202104,2129. 낙성대 과학전시관,2,0
202104,213. KT앞,0,1
202104,2130. 영어마을 관악캠프,1,0
202104,2135. 신림역 5번출구,1,1
202104,2137. KT&G 관악지점,1,1
202104,2140. 신림1교 교차로,1,0
202104,215. 여의도고교 앞,1,9
202104,2167. 낙성대역 1번출구,0,1
202104,2173. 당곡사거리,0,1
202104,2177. 신대방역 2번 출구,1,1
202104,2179. 양녕로 입구,1,1
202104,2183. 동방1교,6,5
202104,219. 롯데캐슬엠파이어 옆,2,2
202104,2195.은천교회,1,1
202104,221. 여의도초교 앞,3,2
202104,2214. 신반포역 2번출구 앞,4,3
202104,2215. 반포종합운동장 입구,1,1
202104,2217.아크로리버뷰 부지 앞,5,3
202104,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",3,11
202104,222. 시범아파트버스정류장 옆,0,1
202104,2220. 반포본동 주민센터 앞,2,7
202104,2222.사당역 12번출구 뒤,2,1
202104,2229.로고스교회 맞은 편,1,0
202104,223. 진주아파트상가 앞,0,1
202104,2231. 삼성타운(삼성생명) A동 맞은편,2,0
202104,2242.양재역 11번 출구 앞,0,1
202104,2247.섬들근린공원,1,1
202104,2251. 더케이호텔 입구(양재2) ,1,1
202104,2252. 하이브랜드 앞,1,1
202104,2255.시민의숲역 1번출구 옆,0,1
202104,226. 샛강역 1번출구 앞,0,1
202104,2262. 한신16차아파트 119동 앞,12,18
202104,2264. 이수역 1번출구,1,0
202104,2268. 서초4동주민센터 ,2,1
202104,2269. 주홍교 하부,1,0
202104,227. 양평2나들목 보행통로 입구,0,2
202104,2279. 교대역 5번출구뒤,1,0
202104,228. 선유도역 3번출구 앞,3,3
202104,229. 양평1 보행육교 앞,3,0
202104,2298. 래미안서초스위트앞,0,2
202104,2299. 한전아트센터 앞,1,0
202104,2301. 현대고등학교 건너편,11,8
202104,2302. 교보타워 버스정류장(신논현역 3번출구 후면),0,1
202104,2306. 압구정역 2번 출구 옆,1,0
202104,2307. 압구정 한양 3차 아파트,1,0
202104,2309. 청담역(우리들병원 앞),2,1
202104,2310. 청담동 맥도날드 옆(위치),1,1
202104,2313. 금원빌딩 앞,1,2
202104,2314. 청담나들목입구,2,2
202104,2315. 봉은사역 5번출구 옆,1,0
202104,2316. 삼성역 8번출구,1,3
202104,2317. 삼성도로공원,1,3
202104,2318. 삼성중앙역4번출구(문화센터더 리빌),0,2
202104,2319. 포스코사거리 서측(수협 삼성동 지점),1,0
202104,2330. 스타벅스 앞,0,1
202104,2335. 3호선 매봉역 3번출구앞,0,1
202104,2342. 대청역 1번출구  뒤,1,0
202104,2348. 포스코사거리(기업은행),2,1
202104,2355. 삼성역 5~6번 출구 사이,3,1
202104,2361. 압구정역 교차로,0,3
202104,2362. 신사동 가로수길 입구,1,2
202104,2363. 강남 을지병원 교차로,2,4
202104,2364. 도산대로 렉서스 앞,1,0
202104,2365. K+ 타워 앞,0,2
202104,2369. KT선릉타워,0,1
202104,2372. 대치역 사거리,1,0
202104,2373. 개포동역 사거리,0,1
202104,2385. 학동역,3,1
202104,240. 문래역 4번출구 앞,0,1
202104,2405. 청담공원앞 교차로,2,1
202104,2406. 논현동 광명빌딩 앞,2,0
202104,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),3,1
202104,2409. 역삼동 디오슈페리움 (우성아파트 사거리),1,1
202104,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),2,1
202104,2418.봉은사역 7번 출구 ,2,0
202104,"2419.봉은사역 1,2번 출구 ",0,1
202104,2423.영희초교 사거리(래미안개포루체하임),1,2
202104,2429.압구정로데오역 6번출구,4,5
202104,244. 영등포삼환아파트 앞,1,0
202104,245. 삼성생명 당산사옥 앞,1,0
202104,247. 당산역 10번출구 앞,5,0
202104,248. 초원아파트 앞,2,5
202104,249. 여의도중학교 옆,11,10
202104,251. 서울지방병무청 버스정류장,1,0
202104,2515.서초초등학교 후문,5,6
202104,2523.뉴코아 킴스클럽 앞,2,0
202104,2525.반포쇼핑타운 2동 앞,6,4
202104,2526.반포경남쇼핑 앞,0,4
202104,2527.반포중학교 앞(세화여고 맞은편),0,2
202104,2538.사평리 공원,2,6
202104,2540.반포천 앞,1,0
202104,257. 신길삼거리(우리은행),0,2
202104,258. 신길역3번출구,0,1
202104,259. 대방역6번출구,0,1
202104,260. 여의도 마리나선착장 앞,0,1
202104,2601. 석촌호수 서호사거리,1,1
202104,2608. 송파구청,0,4
202104,2610. 여흥레이크빌 앞 (석촌호수 까페거리),1,1
202104,2613. 잠실나들목,1,5
202104,2617. 가락삼환아파트 앞,0,1
202104,2619. 석촌고분역 4번출구,1,1
202104,262. 영문초등학교 사거리,0,1
202104,2620. 송파나루역 4번 출구옆,5,2
202104,2621. 한성백제역 2번 출구,5,7
202104,2622. 올림픽공원역 3번출구,4,5
202104,2630.서울방이동 고분군,0,1
202104,2635.잠실새내역 1번출구,3,0
202104,2638.쌍용아파트,1,0
202104,2645.잠실나들목2(엘스아파트136동),4,3
202104,2647.잠실 자전거 수리센터 앞,13,7
202104,265. 영등포유통상가 사거리,1,0
202104,2653.올림픽공원사거리(선수촌아파트),3,0
202104,267. 삼성화재 사옥 옆,0,2
202104,2703.서울도시가스 앞 ,0,1
202104,2708.강서한강자이타워 앞,3,3
202104,2709.강변아파트 310동 앞,1,1
202104,271. 샛강생태공원방문자센터 앞,1,0
202104,272. 당산육갑문,13,11
202104,2725.서울식물원 식물문화센터,3,1
202104,2728.마곡나루역 3번 출구,0,2
202104,274. 영등포역지하쇼핑센타 5번출구,3,1
202104,2740.마곡레포츠센터,1,1
202104,2744.강서세무서 앞,0,1
202104,2807.항동지구 1단지 105동 앞,0,2
202104,281. 신동아아파트 앞,2,0
202104,2824.미래사랑어린이공원 앞,2,0
202104,283. 아크로타워 스퀘어(영등포시장),2,0
202104,284. 센트럴 푸르지오 시티 앞,1,3
202104,286. 우성아파트 교차로,1,0
202104,2908. 광운대학교 중앙도서관,1,0
202104,2911.상계역중앙시장,1,0
202104,2914.서울과학기술대학교(미래관),1,0
202104,2915.서울과학기술대학교(어학교육원),2,0
202104,2919.등나무 근린공원(시립북서울미술관 앞) ,0,1
202104,299.여의도 순복음교회,1,1
202104,3002.벽산상암스마트큐브 ,4,4
202104,3005.마포구청 청사내,0,1
202104,3009.서교동사거리(신),7,2
202104,301. 경복궁역 7번출구 앞,1,1
202104,3010.홍대입구역 3번출구,10,5
202104,3011.경의선(노고산동),9,1
202104,302. 경복궁역 4번출구 뒤,2,2
202104,305. 종로구청 옆,0,1
202104,307. 서울역사박물관 앞,1,0
202104,310. 청계광장 옆,0,1
202104,3101. 서대문구청,1,1
202104,3102. 연희삼거리,1,0
202104,3104. e편한세상 신촌4단지 앞,3,1
202104,3107. 연희초등학교 앞,1,4
202104,3110.홍은 현대아이파크 아파트 202동 앞,1,2
202104,3113.독립문역사거리,1,0
202104,3116.신촌역 4번출구,1,0
202104,3117.이화여대 인문관 인근,3,4
202104,3119.연희 브라운스톤 아파트 앞,1,1
202104,3125.연희파크푸르지오아파트 앞,1,0
202104,3128.동신병원 맞은편,1,1
202104,314. 국립현대미술관,1,0
202104,320. 을지로입구역 4번출구 앞,1,1
202104,3201.당산skv1센터,0,1
202104,3205.문래현대2차,0,2
202104,321. KEB 하나금융그룹 명동사옥 옆,3,1
202104,324. 신세계백화점 본점 앞,3,1
202104,329. 청계2가 사거리 옆,1,1
202104,3311.서울대입구역 4번 출구,1,0
202104,334. 종로3가역 2번출구 뒤,1,0
202104,338. 세운스퀘어 앞,4,0
202104,339. 종로4가 사거리,2,3
202104,3406.세종로공원,5,5
202104,3412.세운상가,0,2
202104,342. 대학로 마로니에공원,2,2
202104,3421.혜화역 1번출구,1,0
202104,3422.성균관대 정문,0,1
202104,3428.서울미술관,0,1
202104,346. 맥스타일 앞,5,0
202104,347. 동대문역사문화공원역 9번출구 앞,1,2
202104,348. 독립문역 사거리,1,1
202104,3502. 중곡역 1번출구,7,4
202104,3503. 광진유진스웰,1,0
202104,3505. 신양초교앞 교차로,2,1
202104,3506. 영동대교 북단,0,1
202104,3507. 어린이회관,6,3
202104,3508. 화양사거리,9,10
202104,3511. 응봉역 1번출구,7,3
202104,3515. 서울숲 관리사무소,18,26
202104,3516. 구의아리수정수센터앞,3,0
202104,3517. 용마사거리,1,0
202104,3518. 군자역 7번출구뒤,1,1
202104,3529. 어린이대공원정문,1,0
202104,353. 재동초교 앞 삼거리,0,3
202104,3533. 건대입구역 사거리(롯데백화점),0,5
202104,3534. 건대입구역 5번출구 뒤,0,1
202104,354. 포르투갈 대사관 앞,0,1
202104,3541. 커먼그라운드,1,0
202104,3543. 세종대학교(학술정보원),1,0
202104,3545.한양대역 1번출구,0,1
202104,3548.뚝섬역 6번출구,1,2
202104,3550.금호나들목,1,5
202104,3552.서울숲 공영주차장앞,10,10
202104,3559.성동구민종합체육센터 앞,4,7
202104,3569.건대병원후문,1,2
202104,3575.자양사거리 (LG 유플러스),14,14
202104,3579.광진 캠퍼스시티,1,4
202104,358. 성대입구 사거리,0,1
202104,3582.화양동 우체국,1,0
202104,3586.군자역 비채온 오피스텔,1,0
202104,3588.세종대학교(영실관),2,1
202104,359. 원남동사거리,1,0
202104,3600.사근빗물펌프장 건너편,3,4
202104,3603. 삼성역 2번출구,0,1
202104,3604. 삼성중앙역 5번출구(하이마트앞),0,1
202104,3605. 봉은사역6번출구(현대아이파크타워앞),0,3
202104,3606. 신사동주민센터 옆,5,4
202104,361. 동묘앞역 1번출구 뒤,0,1
202104,3627. 압구정나들목,1,7
202104,3676. 강동리엔파크9단지,1,0
202104,368. SK 서린빌딩 앞,0,1
202104,3685. 강동리엔파크14단지(1401동 앞),1,1
202104,3755. 어위쉬예다인오피스텔,1,3
202104,3782. 겸재정선미술관,1,0
202104,3784. 벽산아파트,2,2
202104,3787. 가양나들목,3,3
202104,3789. 염창나들목,2,1
202104,3794. 안양천합수부(현대3차아파트),1,1
202104,3803. 세븐일레븐 신림점,1,0
202104,3804. 낙성대공원,1,0
202104,381. 장충체육관,1,0
202104,384. 종로학원본원 ,1,1
202104,385. 종각역 5번출구,0,1
202104,3860. 건국대학교 정문 앞,1,1
202104,3868. 자양한강도서관,1,1
202104,3873. 동서울우편집중국 앞,2,0
202104,388. 동성중학교 앞,0,1
202104,3904. 테크노마트 앞,0,1
202104,393. 동대문역 8번 출구,3,6
202104,394. 경희궁 자이 3단지,1,1
202104,395. 경희궁 자이 2단지,0,1
202104,397. 종묘공영주차장 건너편,4,0
202104,398. 을지로3가역 3번출구,3,0
202104,399. 서울역 센트럴 자이아파트,0,1
202104,4002. 상계주공 14단지 상가 앞,1,1
202104,4008. 하계 어린이 공원,1,2
202104,4023. 월계역 1번 출구,2,1
202104,406. 상암월드컵파크 7단지 앞,2,2
202104,408. LG CNS앞,3,2
202104,409. 누리꿈스퀘어 옆,1,1
202104,4102. 휘경1동주민센터 앞,0,1
202104,4103. 휘경sk뷰아파트 앞,1,1
202104,4104. 외대앞역 교차로,5,7
202104,4113. 한국국방연구원 앞,1,0
202104,412. DMC산학협력연구센터 앞,1,1
202104,414. 상암동주민센터 옆,2,0
202104,415. DMC역 9번출구 앞,1,0
202104,418. 월드컵경기장역 3번출구 옆,3,3
202104,419. 홈플러스 앞,1,3
202104,420. 서울시 공공자전거 상암센터,0,1
202104,4206. 광흥창역5번출구,2,3
202104,4207. 아만티호텔 앞,1,1
202104,4208. 스타벅스(동교동) 앞,1,1
202104,421. 마포구청 앞,1,0
202104,4211. 시석빌딩 앞,4,3
202104,4213. 마포구중앙도서관 정문 앞,1,2
202104,422. 문화비축기지,1,6
202104,426. 서울신용보증재단,2,0
202104,427. 성산시영아파트,0,3
202104,428. 명보사거리,1,0
202104,4308. 신반포상가 입구(아크로리버파크입구 건너편),2,1
202104,431. 청계천 영도교,3,4
202104,4316. 고속터미널역 3번출구,1,1
202104,433. 을지로입구역 2번출구,4,0
202104,435. SK 남산빌딩,0,1
202104,4353. 코오롱디지털타워 3차앞,1,1
202104,436. 이대역 5번출구,2,4
202104,4362. 행당중학교 후문,3,2
202104,437. 대흥역 1번출구,2,1
202104,439. 마포어린이공원,6,11
202104,440. 하늘공원 입구,6,4
202104,4452. 삼성SDS,2,1
202104,4480. 가락시장역 롯데마트2,1,0
202104,4483. 잠실나들목4,3,3
202104,449. 일성아파트,1,0
202104,455. 삼익한의원,1,1
202104,458. 광화문역 5번출구,2,2
202104,4585. 국회6문,1,0
202104,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",1,1
202104,4607. 국립중앙박물관 -용산가족공원 앞,0,4
202104,4609. 파크타워 104동 앞,1,1
202104,4611. 국제루터교회 앞,1,2
202104,4612. 한남 준 J.FSS 앞,1,2
202104,4615. 크라운호텔앞 버스정류소,5,5
202104,4616. 신용산지하차도 앞,4,0
202104,4619. 한강트럼프월드3차 앞,2,4
202104,4629. 한강초교보도육교 앞,1,1
202104,465. 삼청공원 앞,1,0
202104,468.웨스틴 조선호텔,2,2
202104,470.회현역 7번출구,0,1
202104,4705. 웰니스센터(민방위교육장 앞),0,1
202104,4707. 청계3가 사거리,2,6
202104,475.DDP 패션몰,0,2
202104,476.광희문,0,1
202104,4768. 서울도시건축전시관,6,0
202104,4772. 중앙일보,1,0
202104,4775. 을지로지하쇼핑센터,1,1
202104,4776. 신세계면세점,0,4
202104,4785. 롯데시티호텔,1,1
202104,479.동대입구역 3번 출구,2,0
202104,4793. 동대문역사문화공원역 5번출구,1,0
202104,4796. 부산은행,7,4
202104,483.남산타운아파트 버스정류장,1,1
202104,485.서울역5번출구,0,1
202104,4856. 올림픽공원 서1문 앞,1,0
202104,4859. 잠실나루 나들목,1,6
202104,486. 평창동주민센터 앞,1,0
202104,4863. 잠실나들목5,1,1
202104,491.월드컵파크 4단지,1,0
202104,493.홍대입구역 6번출구,3,6
202104,494.신수동주민센터,2,0
202104,497.합정동주민센터 앞,0,3
202104,498.연남동주민센터 앞,2,2
202104,500. 어린이대공원역 3번출구 앞,1,1
202104,501. 광진구의회 앞,1,0
202104,502. 뚝섬유원지역 1번출구 앞,16,26
202104,505. 자양사거리 광진아크로텔 앞,2,1
202104,509. 이마트 버스정류소 옆,1,1
202104,510. 서울숲 남문 버스정류소 옆,4,15
202104,511. 서울숲역 4번 출구 옆,3,1
202104,512. 뚝섬역 1번 출구 옆,1,7
202104,513. 뚝섬역 5번 출구 정류소 옆,1,2
202104,514. 성수사거리 버스정류장 앞,3,0
202104,516. 광진메디칼 앞,3,0
202104,525. 한양대병원사거리,0,1
202104,530. 청계벽산아파트 앞,1,0
202104,537. 한양대후문역 부근,3,2
202104,539. 군자교교차로,1,1
202104,542. 강변역 4번출구 뒤,0,2
202104,544. 광남중학교,2,3
202104,549. 아차산역 3번출구,0,3
202104,551. 구의삼성쉐르빌 앞,1,0
202104,553. 중곡 성원APT 앞,2,2
202104,559. 왕십리역 4번 출구 건너편,2,0
202104,560. 비전교회 앞,0,1
202104,561. 서울숲역 2번출구 앞,1,0
202104,563. 성동세무서 건너편,1,1
202104,565. 옥수역 3번출구,7,3
202104,567. 성수역 2번출구 앞,2,0
202104,568. 청계8가사거리 부근,1,1
202104,571. 어린이대공원역6번출구,0,1
202104,576. 광나루역 3번 출구,0,2
202104,577. 광진청소년수련관,2,3
202104,581. 용답초등학교,3,0
202104,582. 경일중학교 앞,2,0
202104,583. 청계천 생태교실 앞,3,12
202104,584. 광진광장 교통섬,3,0
202104,586. 마장동 주민센터,1,1
202104,587. 유니베라 앞,2,1
202104,589. 성수역3번출구,2,1
202104,592. 건국대학교 학생회관,3,2
202104,593.자양중앙나들목,0,1
202104,601. 용신동주민센터,0,1
202104,609. 제기2교,3,1
202104,616. 서울시립대 앞,1,0
202104,617. 청솔우성아파트 앞,0,2
202104,623. 서울시립대 정문 앞,0,1
202104,630. 동대문구 보건소,0,1
202104,634. 외국어대 정문 앞,4,2
202104,635. 시조사 앞 (청량고정문 옆),3,3
202104,636. 세종대왕기념관 교차로,1,1
202104,637. KAIST 경영대학 앞,2,1
202104,639. 서울시립대 후문,4,0
202104,641. 용두역 4번출구,6,8
202104,642. 신답역 사거리,1,2
202104,643. 동대문구민체육센터 (육교아래),1,0
202104,646. 장한평역 1번출구 (국민은행앞),1,1
202104,648. 장안동위더스빌옆,1,1
202104,650. 중랑교사거리,1,0
202104,656. 영휘원 교차로,1,0
202104,660. 동의보감타워,0,1
202104,661. 경희대학교 청운관,5,4
202104,663. 외대앞역 4번출구,3,3
202104,664. 서울시립대 건설공학관,0,1
202104,673.안암골벽산아파트(후문),4,0
202104,674.고대앞사거리 교통섬,23,8
202104,675.성복교회 앞 (장평교 아래),0,1
202104,677.청량리역 4번 5번출구 사이,1,0
202104,680.꿈마루어린이도서관 앞,4,1
202104,700. KB국민은행 염창역 지점 앞,1,0
202104,744. 신목동역 2번 출구,1,1
202104,746. 목동2단지 상가,1,0
202104,755. 목동1단지아파트 상가 앞,0,1
202104,766. 신목동역 3번출구,1,1
202104,"773.염창역 3, 4번 출구 사이",1,0
202104,774.등촌역 4번 출구 ,2,0
202104,792.목동트라팰리스 웨스턴에비뉴,1,0
202104,794.양천문화회관,0,1
202104,795.양천 해누리타운,1,0
202104,797.목동아파트 1422동 1434동 사잇길,1,0
202104,800. 목월공원 앞,1,5
202104,807. 서울역 12번 출구 앞,2,0
202104,810. 이태원지하보도,2,8
202104,811. 녹사평역1번출구,7,0
202104,812. 용산전쟁기념관,2,1
202104,813. 삼각지역 3번출구,1,0
202104,815. LIG강촌아파트 103동앞,0,1
202104,816. 신용산역 6번출구 앞,2,1
202104,817. 삼각지역 4번출구 앞,4,0
202104,818. 숙명여대 입구 교차로,1,0
202104,819. 선린인터넷 고등학교,0,6
202104,820. 청파동입구 교차로,0,1
202104,823. 효창동주민센터 앞,2,0
202104,825. 서빙고동 주민센터 앞,13,15
202104,828. 숙대입구역 8번,1,0
202104,829. 베르가모앞,4,4
202104,831. 이태원관광특구입구,2,0
202104,832. 이촌1동 주민센터 뒤,6,13
202104,834. 효창공원앞역 3번출구 뒤,1,0
202104,836. 현대자동차서비스 앞,0,2
202104,837. 한남나들목 입구,7,16
202104,838. 숙대입구역 4번출구,2,0
202104,839. 보광동 삼성리버빌아파트 앞,4,4
202104,840. 용산 파크타워 앞,2,1
202104,841. 신용산역 1번 출구,1,2
202104,843. 녹사평역 광장,4,3
202104,846. 용산중학교,8,2
202104,848. 삼각지12번 출구,4,0
202104,850. KCC용산월츠타워 ,3,0
202104,852.청암자이APT(103동),2,2
202104,853.용산역 맞은편,2,6
202104,854.HID 유족동지회 앞,1,2
202104,857. 현대 안성타워,1,2
202104,858.녹사평역3번 출구,3,0
202104,860.LG한강 자이아파트 앞,3,6
202104,864.순천향대학병원(한남오거리),4,0
202104,867.서빙고역 광장(1번출구),0,1
202104,869.노들섬 동측 앞,1,0
202104,870.노들섬 서측 앞,3,8
202104,902. 진관동 은빛초등학교,0,1
202104,907. CJ 드림시티,2,3
202104,914. 새절역 2번출구,6,2
202104,917. 녹번역 4번출구,1,0
202104,956. 응암시장교차로,0,2
202104,958. 신한은행 응암동 지점 앞,1,0
202104,962. 은평뉴타운 힐데스하임,1,0
202104,978.녹번 힐스테이트상가앞,1,0
202104,상담센터,1,1
202105,1002. 해공공원(천호동),2,2
202105,1009. 천호역4번출구(현대백화점),1,3
202105,1016. 해뜨는 주유소옆 리엔파크 109동앞,3,0
202105,1019. 다성이즈빌아파트(호원대 대각선 맞은편),1,0
202105,102. 망원역 1번출구 앞,4,2
202105,103. 망원역 2번출구 앞,9,8
202105,1030. 미호 플랜트 앞,2,1
202105,104. 합정역 1번출구 앞,0,1
202105,105. 합정역 5번출구 앞,3,4
202105,1054. 말우물 어린이 공원,0,3
202105,1056. 강일리버파크 7~11단지,0,1
202105,106. 합정역 7번출구 앞,23,23
202105,107. 신한은행 서교동금융센터점 앞,4,4
202105,1078.둔촌사거리,0,1
202105,108. 서교동 사거리,4,2
202105,1084. 윤선생빌딩(JYP사옥),2,1
202105,109. 제일빌딩 앞,4,3
202105,1103. 방화역 4번출구앞,2,2
202105,111. 상수역 2번출구 앞,5,7
202105,1111. 마곡엠밸리6_7단지 마곡중학교,1,1
202105,1112. 마곡엠밸리4단지 정문,0,1
202105,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),2,1
202105,112. 극동방송국 앞,7,2
202105,1122. 황금내근린공원,3,0
202105,1129. 화곡역 1번 출구 앞,1,0
202105,113. 홍대입구역 2번출구 앞,6,2
202105,1132. 등촌역 7번출구,0,1
202105,114. 홍대입구역 8번출구 앞,22,13
202105,115. 마스타 빌딩 앞,2,1
202105,1150. 송정역 1번출구,0,2
202105,1151. 마곡역1번출구,2,0
202105,"1153. 발산역 1번, 9번 인근 대여소",0,2
202105,116. 일진아이윌아파트 옆,1,1
202105,1160. 양천향교역 7번출구앞,1,0
202105,1170. 강서구보건소 (삼성디지털 프라자),0,1
202105,1173. 강서구청사거리(SH타워),2,2
202105,1174. 강서구청사거리(부민병원),0,1
202105,1175. 대한항공 인력개발센터,1,0
202105,118. 광흥창역 2번출구 앞,2,0
202105,1185. 등촌9단지,0,1
202105,119. 서강나루 공원,6,9
202105,120. 신수동 사거리,3,2
202105,1200. 개화광역환승센터,2,0
202105,1206. 9호선종합운동장역 9번출구,3,1
202105,1208. 풍납현대아파트쉼터,5,1
202105,1209. 잠실나루역 (2번 출구 쪽),2,1
202105,121. 마포소방서 앞,1,0
202105,1210. 롯데월드타워(잠실역2번출구 쪽),8,3
202105,1211. 방이삼거리,3,3
202105,1220. 잠실본동주민센터뒤 잠실근린공원,2,1
202105,1222. 잠실새내역 5번 출구 뒤,7,1
202105,1224. 아시아지하보도 2번 출구,24,28
202105,1231. 잠실역 6번출구,4,9
202105,1232. 롯데마트 주차장 옆,5,3
